VARIABLE_NAME,DESCRIPTION,LOCATION,XPATH
F9-PF-01-AREAFANINCM,Accounting Fees - Adjusted Net Income,IRS990PF-PART-01-LINE-16b-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/AccountingFeesAdjNetIncm
F9-PF-01-AREAFANINCM,Accounting Fees - Adjusted Net Income,IRS990PF-PART-01-LINE-16b-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/AccountingFeesAdjNetIncmAmt
F9-PF-01-AREAFCPRPS,Accounting Fees - Disbursements for Charitable Purposes,IRS990PF-PART-01-LINE-16b-COL-D,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/AccountingFeesChrtblPrpsAmt
F9-PF-01-AREAFCPRPS,Accounting Fees - Disbursements for Charitable Purposes,IRS990PF-PART-01-LINE-16b-COL-D,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/AccountingFeesDsbrsChrtblPrps
F9-PF-01-AREOPFREXPNS,Other Professional Fees - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-16c-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OtherProfFeesRevAndExpnss
F9-PF-01-AREOPFREXPNS,Other Professional Fees - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-16c-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OtherProfFeesRevAndExpnssAmt
F9-PF-01-AREOPFNIINCM,Other Professional Fees - Net Investment Income,IRS990PF-PART-01-LINE-16c-COL-B,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OtherProfFeesNetInvstIncm
F9-PF-01-AREOPFNIINCM,Other Professional Fees - Net Investment Income,IRS990PF-PART-01-LINE-16c-COL-B,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OtherProfFeesNetInvstIncmAmt
F9-PF-01-AREOPFANINCM,Other Professional Fees - Adjusted Net Income,IRS990PF-PART-01-LINE-16c-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OtherProfFeesAdjNetIncm
F9-PF-01-AREOPFANINCM,Other Professional Fees - Adjusted Net Income,IRS990PF-PART-01-LINE-16c-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OtherProfFeesAdjNetIncmAmt
F9-PF-01-AREOPFDCPRPS,Other Professional Fees - Disbursements for Charitable Purposes,IRS990PF-PART-01-LINE-16c-COL-D,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OtherProfFeesDsbrsChrtblAmt
F9-PF-01-AREOPFDCPRPS,Other Professional Fees - Disbursements for Charitable Purposes,IRS990PF-PART-01-LINE-16c-COL-D,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OtherProfFeesDsbrsChrtblPrps
F9-PF-01-ANREEXINREEX,Interest - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-17-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/InterestRevAndExpnss
F9-PF-01-ANREEXINREEX,Interest - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-17-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/InterestRevAndExpnssAmt
F9-PF-01-AREINIINCM,Interest - Net Investment Income,IRS990PF-PART-01-LINE-17-COL-B,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/InterestNetInvstIncm
F9-PF-01-AREINIINCM,Interest - Net Investment Income,IRS990PF-PART-01-LINE-17-COL-B,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/InterestNetInvstIncmAmt
F9-PF-01-AREIANINCM,Interest - Adjusted Net Income,IRS990PF-PART-01-LINE-17-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/InterestAdjNetIncm
F9-PF-01-AREIANINCM,Interest - Adjusted Net Income,IRS990PF-PART-01-LINE-17-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/InterestAdjNetIncmAmt
F9-PF-01-ANREEXINDSCH,Interest - Disbursements for Charitable Purposes,IRS990PF-PART-01-LINE-17-COL-D,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/InterestDsbrsChrtblAmt
F9-PF-01-ANREEXINDSCH,Interest - Disbursements for Charitable Purposes,IRS990PF-PART-01-LINE-17-COL-D,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/InterestDsbrsChrtblPrps
F9-PF-01-ANREEXTAREEX,Taxes - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-18-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TaxesRevAndExpnss
F9-PF-01-ANREEXTAREEX,Taxes - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-18-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TaxesRevAndExpnssAmt
F9-PF-01-ARETNIINCM,Taxes - Net Investment Income,IRS990PF-PART-01-LINE-18-COL-B,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TaxesNetInvstIncm
F9-PF-01-ARETNIINCM,Taxes - Net Investment Income,IRS990PF-PART-01-LINE-18-COL-B,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TaxesNetInvstIncmAmt
F9-PF-01-ARETANINCM,Taxes - Adjusted Net Income,IRS990PF-PART-01-LINE-18-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TaxesAdjNetIncm
F9-PF-01-ARETANINCM,Taxes - Adjusted Net Income,IRS990PF-PART-01-LINE-18-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TaxesAdjNetIncmAmt
F9-PF-01-ANREEXTADSCH,Taxes - Disbursements for Charitable Purposes,IRS990PF-PART-01-LINE-18-COL-D,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TaxesDsbrsChrtblAmt
F9-PF-01-ANREEXTADSCH,Taxes - Disbursements for Charitable Purposes,IRS990PF-PART-01-LINE-18-COL-D,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TaxesDsbrsChrtblPrps
F9-PF-01-AREDDREXPNSS,Depreciation and Depletion - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-19-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/DeprecAndDepletionRevAndExpnss
F9-PF-01-AREDDREXPNSS,Depreciation and Depletion - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-19-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/DeprecAndDpltnRevAndExpnssAmt
F9-PF-01-AREDDNIINCM,Depreciation and Depletion - Net Investment Income,IRS990PF-PART-01-LINE-19-COL-B,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/DeprecAndDepletionNetInvstIncm
F9-PF-01-AREDDNIINCM,Depreciation and Depletion - Net Investment Income,IRS990PF-PART-01-LINE-19-COL-B,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/DeprecAndDpltnNetInvstIncmAmt
F9-PF-01-AREDDANINCM,Depreciation and Depletion - Adjusted Net Income,IRS990PF-PART-01-LINE-19-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/DeprecAndDepletionAdjNetIncm
F9-PF-01-AREDDANINCM,Depreciation and Depletion - Adjusted Net Income,IRS990PF-PART-01-LINE-19-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/DeprecAndDpltnAdjNetIncmAmt
F9-PF-01-ANREEXOCREEX,Occupancy - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-20-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OccupancyRevAndExpnss
F9-PF-01-ANREEXOCREEX,Occupancy - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-20-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OccupancyRevAndExpnssAmt
F9-PF-01-AREONIINCM,Occupancy - Net Investment Income,IRS990PF-PART-01-LINE-20-COL-B,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OccupancyNetInvstIncm
F9-PF-01-AREONIINCM,Occupancy - Net Investment Income,IRS990PF-PART-01-LINE-20-COL-B,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OccupancyNetInvstIncmAmt
F9-PF-01-AREOANINCM,Occupancy - Adjusted Net Income,IRS990PF-PART-01-LINE-20-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OccupancyAdjNetIncm
F9-PF-01-AREOANINCM,Occupancy - Adjusted Net Income,IRS990PF-PART-01-LINE-20-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OccupancyAdjNetIncmAmt
F9-PF-01-ANREEXOCDSCH,Occupancy - Disbursements for Charitable Purposes,IRS990PF-PART-01-LINE-20-COL-D,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OccupancyDsbrsChrtblAmt
F9-PF-01-ANREEXOCDSCH,Occupancy - Disbursements for Charitable Purposes,IRS990PF-PART-01-LINE-20-COL-D,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OccupancyDsbrsChrtblPrps
F9-PF-01-ARETCMREXPNS,Travel Conferences and Meetings - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-21-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TravConfMeetingRevAndExpnss
F9-PF-01-ARETCMREXPNS,Travel Conferences and Meetings - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-21-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TravConfMeetingRevAndExpnssAmt
F9-PF-01-ARETCMNIINCM,Travel Conferences and Meetings - Net Investment Income,IRS990PF-PART-01-LINE-21-COL-B,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TravConfMeetingNetInvstIncm
F9-PF-01-ARETCMNIINCM,Travel Conferences and Meetings - Net Investment Income,IRS990PF-PART-01-LINE-21-COL-B,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TravConfMeetingNetInvstIncmAmt
F9-PF-01-ARETCMANINCM,Travel Conferences and Meetings - Adjusted Net Income,IRS990PF-PART-01-LINE-21-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TravConfMeetingAdjNetIncm
F9-PF-01-ARETCMANINCM,Travel Conferences and Meetings - Adjusted Net Income,IRS990PF-PART-01-LINE-21-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TravConfMeetingAdjNetIncmAmt
F9-PF-01-ARETCMDCHRTB,Travel Conferences and Meetings - Disbursements for Charitable Purposes,IRS990PF-PART-01-LINE-21-COL-D,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TravConfMeetingDsbrsChrtblAmt
F9-PF-01-ARETCMDCHRTB,Travel Conferences and Meetings - Disbursements for Charitable Purposes,IRS990PF-PART-01-LINE-21-COL-D,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TravConfMeetingDsbrsChrtblPrps
F9-PF-01-AREPPREXPNSS,Printing and Publications - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-22-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/PrintingAndPubRevAndExpnss
F9-PF-01-AREPPREXPNSS,Printing and Publications - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-22-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/PrintingAndPubRevAndExpnssAmt
F9-PF-01-AREPPNIINCM,Printing and Publications - Net Investment Income,IRS990PF-PART-01-LINE-22-COL-B,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/PrintingAndPubNetInvstIncm
F9-PF-01-AREPPNIINCM,Printing and Publications - Net Investment Income,IRS990PF-PART-01-LINE-22-COL-B,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/PrintingAndPubNetInvstIncmAmt
F9-PF-01-AREPPANINCM,Printing and Publications - Adjusted Net Income,IRS990PF-PART-01-LINE-22-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/PrintingAndPubAdjNetIncm
F9-PF-01-AREPPANINCM,Printing and Publications - Adjusted Net Income,IRS990PF-PART-01-LINE-22-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/PrintingAndPubAdjNetIncmAmt
F9-PF-01-AREPPDCHRTBL,Printing and Publications - Disbursements for Charitable Purposes,IRS990PF-PART-01-LINE-22-COL-D,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/PrintingAndPubDsbrsChrtblAmt
F9-PF-01-AREPPDCHRTBL,Printing and Publications - Disbursements for Charitable Purposes,IRS990PF-PART-01-LINE-22-COL-D,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/PrintingAndPubDsbrsChrtblPrps
F9-PF-01-AREOEREXPNSS,Other Expenses - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-23-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OtherExpensesRevAndExpnss
F9-PF-01-AREOEREXPNSS,Other Expenses - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-23-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OtherExpensesRevAndExpnssAmt
F9-PF-01-AREOENIINCM,Other Expenses - Net Investment Income,IRS990PF-PART-01-LINE-23-COL-B,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OtherExpensesNetInvstIncm
F9-PF-01-AREOENIINCM,Other Expenses - Net Investment Income,IRS990PF-PART-01-LINE-23-COL-B,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OtherExpensesNetInvstIncmAmt
F9-PF-01-AREOEANINCM,Other Expenses - Adjusted Net Income,IRS990PF-PART-01-LINE-23-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OtherExpensesAdjNetIncm
F9-PF-01-AREOEANINCM,Other Expenses - Adjusted Net Income,IRS990PF-PART-01-LINE-23-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OtherExpensesAdjNetIncmAmt
F9-PF-01-AREOEDCHRTBL,Other Expenses - Disbursements for Charitable Purposes,IRS990PF-PART-01-LINE-23-COL-D,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OtherExpensesDsbrsChrtblAmt
F9-PF-01-AREOEDCHRTBL,Other Expenses - Disbursements for Charitable Purposes,IRS990PF-PART-01-LINE-23-COL-D,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/OtherExpensesDsbrsChrtblPrps
F9-PF-01-ARETOEREXPNS,Total Operating and Administrative Expenses - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-24-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TotOprExpensesRevAndExpnss
F9-PF-01-ARETOEREXPNS,Total Operating and Administrative Expenses - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-24-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TotOprExpensesRevAndExpnssAmt
F9-PF-01-ARETOENIINCM,Total Operating and Administrative Expenses - Net Investment Income,IRS990PF-PART-01-LINE-24-COL-B,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TotOprExpensesNetInvstIncm
F9-PF-01-ARETOENIINCM,Total Operating and Administrative Expenses - Net Investment Income,IRS990PF-PART-01-LINE-24-COL-B,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TotOprExpensesNetInvstIncmAmt
F9-PF-01-ARETOEANINCM,Total Operating and Administrative Expenses - Adjusted Net Income,IRS990PF-PART-01-LINE-24-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TotOprExpensesAdjNetIncm
F9-PF-01-ARETOEANINCM,Total Operating and Administrative Expenses - Adjusted Net Income,IRS990PF-PART-01-LINE-24-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TotOprExpensesAdjNetIncmAmt
F9-PF-01-ARETOEDCHRTB,Total Operating and Administrative Expenses - Disbursements for Charitable Purposes,IRS990PF-PART-01-LINE-24-COL-D,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TotOprExpensesDsbrsChrtblAmt
F9-PF-01-ARETOEDCHRTB,Total Operating and Administrative Expenses - Disbursements for Charitable Purposes,IRS990PF-PART-01-LINE-24-COL-D,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TotOprExpensesDsbrsChrtblPrps
F9-PF-01-ARECPREXPNSS,Contributions Gifts Grants Paid - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-25-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/ContriGiftsPaidRevAndExpnss
F9-PF-01-ARECPREXPNSS,Contributions Gifts Grants Paid - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-25-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/ContriPaidRevAndExpnssAmt
F9-PF-01-ARECGPDCPRPS,Contributions Gifts Grants Paid - Disbursements for Charitable Purposes,IRS990PF-PART-01-LINE-25-COL-D,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/ContriGiftsPaidDsbrsChrtblPrps
F9-PF-01-ARECGPDCPRPS,Contributions Gifts Grants Paid - Disbursements for Charitable Purposes,IRS990PF-PART-01-LINE-25-COL-D,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/ContriPaidDsbrsChrtblAmt
F9-PF-01-ARETEREXPNSS,Total Expenses and Disbursements - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-26-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TotalExpensesRevAndExpnss
F9-PF-01-ARETEREXPNSS,Total Expenses and Disbursements - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-26-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TotalExpensesRevAndExpnssAmt
F9-PF-01-ARETENIINCM,Total Expenses and Disbursements - Net Investment Income,IRS990PF-PART-01-LINE-26-COL-B,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TotalExpensesNetInvstIncm
F9-PF-01-ARETENIINCM,Total Expenses and Disbursements - Net Investment Income,IRS990PF-PART-01-LINE-26-COL-B,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TotalExpensesNetInvstIncmAmt
F9-PF-01-ARETEANINCM,Total Expenses and Disbursements - Adjusted Net Income,IRS990PF-PART-01-LINE-26-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TotalExpensesAdjNetIncm
F9-PF-01-ARETEANINCM,Total Expenses and Disbursements - Adjusted Net Income,IRS990PF-PART-01-LINE-26-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TotalExpensesAdjNetIncmAmt
F9-PF-01-ARETEDCHRTBL,Total Expenses and Disbursements - Disbursements for Charitable Purposes,IRS990PF-PART-01-LINE-26-COL-D,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TotalExpensesDsbrsChrtblAmt
F9-PF-01-ARETEDCHRTBL,Total Expenses and Disbursements - Disbursements for Charitable Purposes,IRS990PF-PART-01-LINE-26-COL-D,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/TotalExpensesDsbrsChrtblPrps
F9-PF-01-AREEROEXPENS,Excess of Revenue Over Expenses and Disbursements - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-27a-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/ExcessOfRevenueOverExpenses
F9-PF-01-AREEROEXPENS,Excess of Revenue Over Expenses and Disbursements - Revenue and Expenses per Books,IRS990PF-PART-01-LINE-27a-COL-A,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/ExcessRevenueOverExpensesAmt
F9-PF-01-ANREEXNEININ,Net Investment Income,IRS990PF-PART-01-LINE-27b-COL-B,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/NetInvestmentIncome
F9-PF-01-ANREEXNEININ,Net Investment Income,IRS990PF-PART-01-LINE-27b-COL-B,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/NetInvestmentIncomeAmt
F9-PF-01-ANREEXADNEIN,Adjusted Net Income,IRS990PF-PART-01-LINE-27c-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/AdjustedNetIncome
F9-PF-01-ANREEXADNEIN,Adjusted Net Income,IRS990PF-PART-01-LINE-27c-COL-C,Return/ReturnData/IRS990PF/AnalysisOfRevenueAndExpenses/AdjustedNetIncomeAmt
F9-PF-02-BASHCABOOYY,Cash - Beginning of Year - Book Value,IRS990PF-PART-02-LINE-01-COL-A,Return/ReturnData/IRS990PF/BalanceSheets/CashBOY
F9-PF-02-BASHCABOOYY,Cash - Beginning of Year - Book Value,IRS990PF-PART-02-LINE-01-COL-A,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/CashBOYAmt
F9-PF-02-BASHCAEOOYYBV,Cash - End of Year - Book Value,IRS990PF-PART-02-LINE-01-COL-B,Return/ReturnData/IRS990PF/BalanceSheets/CashEOY
F9-PF-02-BASHCAEOOYYBV,Cash - End of Year - Book Value,IRS990PF-PART-02-LINE-01-COL-B,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/CashEOYAmt
F9-PF-02-BASHCAEOOYYFMV,Cash - End of Year - Fair Market Value,IRS990PF-PART-02-LINE-01-COL-C,Return/ReturnData/IRS990PF/BalanceSheets/CashEOYFMV
F9-PF-02-BASHCAEOOYYFMV,Cash - End of Year - Fair Market Value,IRS990PF-PART-02-LINE-01-COL-C,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/CashEOYFMVAmt
F9-PF-02-BSSATCIBOY,Savings and Temporary Cash Investments - Beginning of Year - Book Value,IRS990PF-PART-02-LINE-02-COL-A,Return/ReturnData/IRS990PF/BalanceSheets/SavingsAndTempCashInvstBOY
F9-PF-02-BSSATCIBOYBV,Savings and Temporary Cash Investments - Beginning of Year - Book Value,IRS990PF-PART-02-LINE-02-COL-A,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/SavAndTempCashInvstBOYAmt
F9-PF-02-BSSATCIEOYBV,Savings and Temporary Cash Investments - End of Year - Book Value,IRS990PF-PART-02-LINE-02-COL-B,Return/ReturnData/IRS990PF/BalanceSheets/SavingsAndTempCashInvstEOY
F9-PF-02-BSSATCIEOYBV,Savings and Temporary Cash Investments - End of Year - Book Value,IRS990PF-PART-02-LINE-02-COL-B,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/SavAndTempCashInvstEOYAmt
F9-PF-02-BSSATCIEOYFMV,Savings and Temporary Cash Investments - End of Year - Fair Market Value,IRS990PF-PART-02-LINE-02-COL-C,Return/ReturnData/IRS990PF/BalanceSheets/SavingsAndTempCashInvstEOYFMV
F9-PF-02-BSSATCIEOYFMV,Savings and Temporary Cash Investments - End of Year - Fair Market Value,IRS990PF-PART-02-LINE-02-COL-C,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/SavAndTempCashInvstEOYFMVAmt
F9-PF-02-BALSHEACCREC,Accounts Receivable,IRS990PF-PART-02-LINE-03a,Return/ReturnData/IRS990PF/BalanceSheets/AccountsReceivable
F9-PF-02-BALSHEACCREC,Accounts Receivable,IRS990PF-PART-02-LINE-03a,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/AcctRcvblAmt
F9-PF-02-BSAFDAARCVBL,Allowance for Doubtful Accounts (for Accounts Receivable),IRS990PF-PART-02-LINE-03b1,Return/ReturnData/IRS990PF/BalanceSheets/AllwncForDbtflAcctAcctRcvbl
F9-PF-02-BSAFDAARCVBL,Allowance for Doubtful Accounts (for Accounts Receivable),IRS990PF-PART-02-LINE-03b1,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/AcctRcvblAllwncDbtflAcctAmt
F9-PF-02-BSARBOY,Accounts Receivable - Beginning of Year - Book Value,IRS990PF-PART-02-LINE-03b2-COL-A,Return/ReturnData/IRS990PF/BalanceSheets/AccountsReceivableBOY
F9-PF-02-BSARBOY,Accounts Receivable - Beginning of Year - Book Value,IRS990PF-PART-02-LINE-03b2-COL-A,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/AcctRcvblBOYAmt
F9-PF-02-BSAREOYBV,Accounts Receivable - End of Year - Book Value,IRS990PF-PART-02-LINE-03b2-COL-B,Return/ReturnData/IRS990PF/BalanceSheets/AccountsReceivableEOY
F9-PF-02-BSAREOYBV,Accounts Receivable - End of Year - Book Value,IRS990PF-PART-02-LINE-03b2-COL-B,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/AcctRcvblEOYAmt
F9-PF-02-BSAREOYFMV,Accounts Receivable - End of Year - Fair Market Value,IRS990PF-PART-02-LINE-03b2-COL-C,Return/ReturnData/IRS990PF/BalanceSheets/AccountsReceivableEOYFMV
F9-PF-02-BSAREOYFMV,Accounts Receivable - End of Year - Fair Market Value,IRS990PF-PART-02-LINE-03b2-COL-C,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/AcctRcvblEOYFMVAmt
F9-PF-02-BALSHEPLEREC,Pledges Receivable,IRS990PF-PART-02-LINE-04a,Return/ReturnData/IRS990PF/BalanceSheets/PledgesReceivable
F9-PF-02-BALSHEPLEREC,Pledges Receivable,IRS990PF-PART-02-LINE-04a,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/PledgesRcvblAmt
F9-PF-02-BSAFDAPRCVBL,Allowance for Doubtful Accounts (for Pledges Receivable),IRS990PF-PART-02-LINE-04b1,Return/ReturnData/IRS990PF/BalanceSheets/AllwncForDbtflAcctPledgesRcvbl
F9-PF-02-BSAFDAPRCVBL,Allowance for Doubtful Accounts (for Pledges Receivable),IRS990PF-PART-02-LINE-04b1,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/PledgesRcvblAllwncDbtflAcctAmt
F9-PF-02-BSPRBOY,Pledges Receivable - Beginning of Year - Book Value,IRS990PF-PART-02-LINE-04b2-COL-A,Return/ReturnData/IRS990PF/BalanceSheets/PledgesReceivableBOY
F9-PF-02-BSPRBOY,Pledges Receivable - Beginning of Year - Book Value,IRS990PF-PART-02-LINE-04b2-COL-A,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/PledgesRcvblBOYAmt
F9-PF-02-BSPREOYBV,Pledges Receivable - End of Year - Book Value,IRS990PF-PART-02-LINE-04b2-COL-B,Return/ReturnData/IRS990PF/BalanceSheets/PledgesReceivableEOY
F9-PF-02-BSPREOYBV,Pledges Receivable - End of Year - Book Value,IRS990PF-PART-02-LINE-04b2-COL-B,Return/ReturnData/IRS990PF/Form990PFBalanceSheetsGrp/PledgesRcvblEOYAmt
